calc_imps,J_data_uuid,imp0,offset0,ilayer0,imp1,offset1,ilayer1,i,j,Z_i,Z_j,J,D,Dx,Dy,Dz,rx,ry,rz,r,mom1,mom2,tot_mom,s00,p00,d00,f00,s01,p01,d01,f01,group1,period1,en1,group2,period2,en2
73,2,11f71291-de46-491e-9447-2acb1e5fec2b,21,0,3,25,1,3,0,1,21,25,0.0825089728525112,0.0089172267563436,0.0015218602211163,-0.003818178265088,-0.0079134309390708,-0.41851489357247,0.0,0.0,0.41851489357247,0.010804645812181,4.4093774238869,4.420182069699081,2,0,1,0,2,0,5,0,3,4,7.042000000000001,7,4,10.34
74,2,c350ab18-cb74-41e1-9233-e714060dbf5d,21,0,3,28,1,3,0,1,21,28,0.0507822856393313,0.0051379091246621,0.0015023130514062,-0.0034309976231943,-0.0035170187628864,-0.41851489357247,0.0,0.0,0.41851489357247,0.0068617548280183,0.91654945692044,0.9234112117484584,2,0,1,0,2,0,8,0,3,4,7.042000000000001,10,4,11.13
75,2,b04b0d12-7a39-4b0d-a4c1-d9c54b442022,21,0,3,43,1,3,0,1,21,43,0.1761652520346028,0.0484846763695187,-0.0025549898575916,-0.0371733400440824,-0.0310222284733316,-0.41851489357247,0.0,0.0,0.41851489357247,0.011610017961136,2.2659547038946,2.277564721855736,2,0,1,0,2,0,5,0,3,4,7.042000000000001,7,5,8.94
76,2,d2e783bf-f3eb-424a-aa09-deb4048fe460,22,0,3,23,1,3,0,1,22,23,6.729236771390435,0.7762114456998862,0.2357171288001211,-0.0150159687122805,-0.7394025725606899,-0.41851489357247,0.0,0.0,0.41851489357247,0.77928016788978,2.6561152897379,3.4353954576276804,2,0,2,0,2,0,3,0,4,4,8.17,5,4,9.062999999999999
77,2,9bbccf9d-35a7-4562-844d-c88758e3a6aa,22,0,3,24,1,3,0,1,22,24,10.869088802862974,1.9048262985482023,0.8152098628400433,-0.8047647733384793,-1.521890195369768,-0.41851489357247,0.0,0.0,0.41851489357247,0.80889530722808,3.8350486582087,4.64394396543678,2,0,2,0,1,0,5,0,4,4,8.17,6,4,9.77
78,2,acd43c3f-f2b2-4779-bfab-681d8b5e2164,22,0,3,25,1,3,0,1,22,25,7.932879208452441,2.1048104949333672,-0.0263778197285521,-1.7795178626628718,-1.1237649250051271,-0.41851489357247,0.0,0.0,0.41851489357247,0.75750216385117,4.3995672412496,5.15706940510077,2,0,2,0,2,0,5,0,4,4,8.17,7,4,10.34
79,2,8c6e91b2-d0b8-48fa-9cf4-3812b222f602,22,0,3,30,1,3,0,1,22,30,0.0088772686617252,0.0013290250114519,-0.0006219997892342,-0.0010305009773864,-0.0005634638221419,-0.41851489357247,0.0,0.0,0.41851489357247,0.71500868597634,0.0016351968306827,0.7166438828070227,2,0,2,0,2,0,1,0,4,4,8.17,12,4,9.395
80,2,1881a168-b511-4aa5-ad5a-11ae8628cb48,22,0,3,40,1,3,0,1,22,40,0.1033634006480743,0.015607513062273,0.0019879500998219,-0.0041888159352154,-0.0149028970153634,-0.41851489357247,0.0,0.0,0.41851489357247,0.92298594164687,0.01194939836462,0.93493534001149,2,0,2,0,2,0,2,0,4,4,8.17,4,5,7.808
81,2,97654a4e-97e3-4830-a9f0-93236fd89f7f,22,0,3,47,1,3,0,1,22,47,0.0247465671793463,0.0046407470064615,0.0008573820302011,-0.0034147136885015,-0.0030234350096918,-0.41851489357247,0.0,0.0,0.41851489357247,0.58626774513769,-0.0059691484855344,0.5802985966521556,2,0,2,0,1,0,1,0,4,4,8.17,11,5,11.05
82,2,cb52c503-ecb7-40b8-9dc3-6b211d831a1c,22,0,3,46,1,3,0,1,22,46,0.2026188961384893,0.061602282928375,-0.0065903898594354,-0.0530396259878409,-0.0306301501556581,-0.41851489357247,0.0,0.0,0.41851489357247,0.71055398940674,0.019145480257154,0.729699469663894,2,0,2,0,0,0,1,0,4,4,8.17,10,5,9.402000000000001
83,2,e083fa77-ce50-4349-b249-faf76b64ff5e,23,0,3,23,1,3,0,1,23,23,11.7913133100489,2.2252190271594627,0.0374283687912118,-1.0157403871662738,-1.9795126425262968,-0.41851489357247,0.0,0.0,0.41851489357247,2.6357157315834,2.6350209135764,5.2707366451598,2,0,3,0,2,0,3,0,5,4,9.062999999999999,5,4,9.062999999999999
84,2,6513b8bb-fc07-4077-ae1e-eb1734dadb5f,23,0,3,24,1,3,0,1,23,24,18.176240740179114,4.6463358752481305,0.754885271829532,-3.2162933660261457,-3.267115283495346,-0.41851489357247,0.0,0.0,0.41851489357247,2.6379638905768,3.8146794397347,6.4526433303115,2,0,3,0,1,0,5,0,5,4,9.062999999999999,6,4,9.77
85,2,927b309d-6505-4043-aade-baa2620fc919,22,0,3,28,1,3,0,1,22,28,1.8891209690582795,1.1356982362459591,-0.3587586551294345,-1.0477303464910888,-0.2517217356994934,-0.41851489357247,0.0,0.0,0.41851489357247,0.68760085198305,0.88352497868985,1.5711258306729,2,0,2,0,2,0,8,0,4,4,8.17,10,4,11.13
86,2,144581fc-4294-4a45-a425-97c9261117e9,21,0,3,44,1,3,0,1,21,44,0.0046064142917967,0.0013653280566293,-0.0001880054973806,-0.0011960973221297,-0.0006309721318471,-0.41851489357247,0.0,0.0,0.41851489357247,0.0012136855899314,0.31255364135443,0.3137673269443614,2,0,1,0,1,0,7,0,3,4,7.042000000000001,8,5,9.1
87,2,fc2867f4-f322-4ef5-a47e-bce9f9f1b919,25,0,3,26,1,3,0,1,25,26,-12.947155213496297,3.8105266498852752,-0.0200528225020003,2.73195793190793,2.656335274787607,-0.41851489357247,0.0,0.0,0.41851489357247,4.4124086168184,3.3905242059225,7.8029328227409,2,0,5,0,2,0,6,0,7,4,10.34,8,4,10.64
88,2,061abc9b-5e07-4f08-844f-4cfce147d48e,23,0,3,44,1,3,0,1,23,44,0.4370442874645863,0.9922345478818738,0.1244420255184967,-0.9587790013215072,-0.2231286779419747,-0.41851489357247,0.0,0.0,0.41851489357247,2.6401966291151,0.46378920772283,3.10398583683793,2,0,3,0,1,0,7,0,5,4,9.062999999999999,8,5,9.1
89,2,e261482f-71c2-4f8b-8e74-c70cd7685d30,30,0,3,21,1,3,0,1,30,21,-4.086261585559329e-21,4.4534200471623786e-21,5.100823248313507e-22,3.391283206057197e-21,2.841120264029107e-21,-0.41851489357247,0.0,0.0,0.41851489357247,-5.5757176653515e-11,-5.1649129417797e-11,-1.07406306071312e-10,2,0,1,0,2,0,1,0,12,4,9.395,3,4,7.042000000000001
90,2,3f0578bd-0c5d-4c31-ba05-c21eff0b6c01,30,0,3,39,1,3,0,1,30,39,-2.892029867957439e-21,1.2521440963186889e-21,4.5811556070715953e-23,8.106443509497508e-22,9.53216594247804e-22,-0.41851489357247,0.0,0.0,0.41851489357247,-5.0870418988325e-11,-3.6400882308385e-11,-8.727130129671e-11,2,0,1,0,2,0,1,0,12,4,9.395,3,5,6.631
91,2,f6eeb6e1-a03b-48c5-babb-e93387a87344,39,0,3,21,1,3,0,1,39,21,-3.11804819037962e-21,5.894531348964259e-22,-3.730868786993948e-23,4.010948508440068e-22,4.303324071866671e-22,-0.41851489357247,0.0,0.0,0.41851489357247,-3.2602587296537e-11,-4.6700643352438e-11,-7.930323064897501e-11,2,0,1,0,2,0,1,0,3,5,6.631,3,4,7.042000000000001
92,2,fe5edf7a-3daf-40e4-a07e-1446435de41d,26,0,3,21,1,3,0,1,26,21,0.1099253979797368,0.0193588501387873,-0.0011372156858744,-0.0148099096399905,-0.0124152485128225,-0.41851489357247,0.0,0.0,0.41851489357247,3.3769342139767,0.011804427344389,3.3887386413210887,2,0,6,0,2,0,1,0,8,4,10.64,3,4,7.042000000000001
93,2,68ff3c67-fe0f-41a0-9bac-f0ca1c0e4b4a,28,0,3,40,1,3,0,1,28,40,0.1342188861800606,0.0351728827334391,-0.0019837305953088,-0.0299059273554912,-0.0184073898669413,-0.41851489357247,0.0,0.0,0.41851489357247,0.90542632566001,0.013317685266675,0.918744010926685,2,0,8,0,2,0,2,0,10,4,11.13,4,5,7.808
94,2,2e98e2fe-8b11-4e27-8c3a-b87ce93e3164,30,0,3,40,1,3,0,1,30,40,-5.902037188779907e-21,1.5750088832400897e-21,5.988061245093656e-22,1.111874166866048e-21,9.411801339760633e-22,-0.41851489357247,0.0,0.0,0.41851489357247,-3.6863845309654e-11,-5.1637139009131e-11,-8.850098431878501e-11,2,0,1,0,2,0,2,0,12,4,9.395,4,5,7.808
95,2,a7d9e9cc-cd8d-4b1e-ab33-da283aa26766,26,0,3,42,1,3,0,1,26,42,-13.77778835456104,3.891164296536272,1.0630343036975056,1.753626657042159,3.3069489260513407,-0.41851489357247,0.0,0.0,0.41851489357247,3.3821890269185,2.571936158758,5.9541251856765,2,0,6,0,1,0,5,0,8,4,10.64,6,5,8.71
96,2,a45e87f1-a9c1-42c9-a7e7-4011c1abc3e0,30,0,3,42,1,3,0,1,30,42,0.2679441404676938,0.0394211074661517,0.0110035382343991,-0.0325834682089169,-0.0192681981425483,-0.41851489357247,0.0,0.0,0.41851489357247,0.014635824940624,2.5601790339858,2.574814858926424,2,0,1,0,1,0,5,0,12,4,9.395,6,5,8.71
97,2,fcf49612-5147-4682-b572-c78306e0dd36,30,0,3,41,1,3,0,1,30,41,0.0703075639006481,0.0095438878253714,0.0087716644240502,-0.0036344183280277,0.0009667996028231,-0.41851489357247,0.0,0.0,0.41851489357247,0.0089978301263081,1.0867598437828,1.0957576739091082,2,0,1,0,1,0,4,0,12,4,9.395,5,5,8.34
98,2,b0bc9c45-0d57-41c7-863a-39cdb2cad064,26,0,3,39,1,3,0,1,26,39,0.0596739681279628,0.0102120592771396,-7.984112606138148e-05,-0.0078314446464012,-0.0065534918039741,-0.41851489357247,0.0,0.0,0.41851489357247,3.3753994732972,0.0064223753200393,3.381821848617239,2,0,6,0,2,0,1,0,8,4,10.64,3,5,6.631
99,2,798836b7-fb41-448f-9105-385f0b01db8b,28,0,3,21,1,3,0,1,28,21,0.0503856891144757,0.0055527575217966,-0.0015869221776262,-0.0040448243898639,-0.003457483152987,-0.41851489357247,0.0,0.0,0.41851489357247,0.91734444818562,0.0067124107521421,0.924056858937762,2,0,8,0,2,0,1,0,10,4,11.13,3,4,7.042000000000001
100,2,c038dea0-522e-4d84-8a4b-5d654cbe8dd3,30,0,3,24,1,3,0,1,30,24,0.0475570969204782,0.0119637666705833,0.0048665866341589,-0.0098815240884006,-0.0046694249293401,-0.41851489357247,0.0,0.0,0.41851489357247,0.0063249943844115,3.7954435719135,3.8017685662979113,2,0,1,0,1,0,5,0,12,4,9.395,6,4,9.77
101,2,7f09e332-f90a-4542-8780-78f7738f7974,30,0,3,25,1,3,0,1,30,25,0.036407167695816,0.0017547593196665,0.0012371778978187,-0.0011368012701243,-0.0005062153606411,-0.41851489357247,0.0,0.0,0.41851489357247,0.0043430415817225,4.4020989762152,4.406442017796922,2,0,1,0,2,0,5,0,12,4,9.395,7,4,10.34
102,2,675597ac-bff1-4df4-b8ec-c6660ddc783d,39,0,3,24,1,3,0,1,39,24,0.0206404812378551,0.0129611876013662,0.0001711820394354,-0.0102667793680813,-0.0079092554740836,-0.41851489357247,0.0,0.0,0.41851489357247,0.000656338759454,3.8158048454352,3.816461184194654,2,0,1,0,1,0,5,0,3,5,6.631,6,4,9.77
103,2,9c3057ff-c5b5-45f3-88f1-f31abbd7c223,39,0,3,25,1,3,0,1,39,25,0.0340929062260421,0.0042345765585868,0.0002377176894015,-0.0023346758582641,-0.0035248287288203,-0.41851489357247,0.0,0.0,0.41851489357247,0.0046064492581945,4.4089627687117,4.413569217969894,2,0,1,0,2,0,5,0,3,5,6.631,7,4,10.34
104,2,f3882241-6476-4382-af24-d76460cb65b7,26,0,3,29,1,3,0,1,26,29,0.1012296130612039,0.0279839148012489,0.0010085714557359,-0.0215347562242924,-0.0178419882743637,-0.41851489357247,0.0,0.0,0.41851489357247,3.3880160940575,0.012359363460979,3.400375457518479,2,0,6,0,1,0,1,0,8,4,10.64,11,4,10.96
105,2,566b380b-ff9f-4173-a320-20d42323425d,28,0,3,30,1,3,0,1,28,30,0.0019084097193395,0.0003507144853695,-0.0001710553610594,-0.0003061710182827,1.4582366486591905e-07,-0.41851489357247,0.0,0.0,0.41851489357247,0.90628273367088,-0.001512095810658,0.904770637860222,2,0,8,0,2,0,1,0,10,4,11.13,12,4,9.395
106,2,d02fe753-f2a0-4bf2-8c7c-0e7c91109f1f,28,0,3,39,1,3,0,1,28,39,0.0185715774354326,0.0008682721924497,-0.0002407933021646,0.0007241899290499,0.0004140822774241,-0.41851489357247,0.0,0.0,0.41851489357247,0.91903262538834,0.0032741294263661,0.922306754814706,2,0,8,0,2,0,1,0,10,4,11.13,3,5,6.631
107,2,1d37e8ef-3f11-47b2-8def-50d5c65680a2,30,0,3,30,1,3,0,1,30,30,9.210861014744577e-22,1.0704467817800635e-20,-4.772501698954561e-22,-1.0022531399554112e-20,-3.7291725466403634e-21,-0.41851489357247,0.0,0.0,0.41851489357247,-6.1969096520897e-11,-1.2283507544453e-11,-7.425260406535e-11,2,0,1,0,2,0,1,0,12,4,9.395,12,4,9.395
108,2,076908fc-51ae-4124-bb5b-aa5125baf152,30,0,3,45,1,3,0,1,30,45,1.2056124581389561e-20,8.911936974769704e-21,-1.3962621173788032e-21,-6.810561903318452e-21,-5.575779703584746e-21,-0.41851489357247,0.0,0.0,0.41851489357247,-5.882672127199801e-11,1.5660361896153e-11,-4.3166359375845e-11,2,0,1,0,1,0,8,0,12,4,9.395,9,5,9.259
109,2,d038fec3-dfc5-48e2-a803-1549cedadec5,30,0,3,48,1,3,0,1,30,48,-9.588585901385664e-22,2.157970671863648e-21,-2.1133201226961417e-22,1.824378361749743e-21,1.1330577189150801e-21,-0.41851489357247,0.0,0.0,0.41851489357247,-6.4233063312713e-11,-3.1499247654665e-11,-9.5732310967378e-11,2,0,1,0,2,0,1,0,12,4,9.395,12,5,8.995
110,2,dc1e97c0-aa47-4c8d-8df7-da34bfef383f,26,0,3,22,1,3,0,1,26,22,2.5824955265827554,2.0806140210427757,0.2418459238429329,-1.9852492850701744,-0.57380356378181,-0.41851489357247,0.0,0.0,0.41851489357247,3.3588874872264,0.75002736802064,4.10891485524704,2,0,6,0,2,0,2,0,8,4,10.64,4,4,8.17
111,2,7b2aead4-c723-4c77-bc0a-abadc340b2af,26,0,3,23,1,3,0,1,26,23,-0.578060717438272,1.6330084109308003,0.5460349388472754,-1.2240980458233055,0.9328163216519928,-0.41851489357247,0.0,0.0,0.41851489357247,3.3743618673061,2.6330162341398,6.0073781014459,2,0,6,0,2,0,3,0,8,4,10.64,5,4,9.062999999999999
112,2,e2d3ffcf-b4dc-496f-ae29-22f9c7d72fd9,26,0,3,41,1,3,0,1,26,41,-4.169135133473167,1.6797091710161631,0.4782460728139417,-1.5688315410363738,0.3625895598101044,-0.41851489357247,0.0,0.0,0.41851489357247,3.3469054750529,1.0878717412781,4.434777216331,2,0,6,0,1,0,4,0,8,4,10.64,5,5,8.34
113,2,b1ff41f0-33dd-4c21-ba1e-7561a599c97e,26,0,3,45,1,3,0,1,26,45,0.2517241617517658,0.0678983367345469,0.0142218746940116,-0.0492397668844798,-0.0445350173309479,-0.41851489357247,0.0,0.0,0.41851489357247,3.380536252922,-0.016727501022568,3.363808751899432,2,0,6,0,1,0,8,0,8,4,10.64,9,5,9.259
114,2,fa8493dc-2a00-445d-b1db-b4cfca1fb068,28,0,3,25,1,3,0,1,28,25,-5.621445506156776,0.8850905919458341,0.418607774953701,0.6995344022746293,0.344680296410479,-0.41851489357247,0.0,0.0,0.41851489357247,0.90521471509043,4.4018514873072,5.30706620239763,2,0,8,0,2,0,5,0,10,4,11.13,7,4,10.34
115,2,8c8435f9-bcc3-4d05-a4c2-6d491f0b42fb,28,0,3,42,1,3,0,1,28,42,-19.013978034874658,5.224252582191002,1.0900984922294024,3.456892064989677,3.7622330564147584,-0.41851489357247,0.0,0.0,0.41851489357247,0.88719193270272,2.5407155273784,3.42790746008112,2,0,8,0,1,0,5,0,10,4,11.13,6,5,8.71
116,2,fde40179-0993-4265-a931-71ccf24be054,28,0,3,45,1,3,0,1,28,45,0.0816733767874314,0.012745076070974,-0.0057785925747205,0.0039398640179749,-0.0106546845767561,-0.41851489357247,0.0,0.0,0.41851489357247,0.90593717107545,0.0094935088841197,0.9154306799595696,2,0,8,0,1,0,8,0,10,4,11.13,9,5,9.259
117,2,30b15554-511e-43b7-93f3-40ba4374df39,30,0,3,46,1,3,0,1,30,46,5.3874917595796545e-21,3.563787474003205e-21,-4.219163002699444e-22,-3.420170763424726e-21,9.08294965549954e-22,-0.41851489357247,0.0,0.0,0.41851489357247,-5.8236970801318e-11,3.6425085170322e-11,-2.1811885630996005e-11,2,0,1,0,0,0,1,0,12,4,9.395,10,5,9.402000000000001
118,2,cefd306d-9a80-44e3-8ef3-91142cdbff31,39,0,3,22,1,3,0,1,39,22,0.0059557517889158,0.0017820604288778,-0.0001172854955728,-0.0014270770571398,-0.0010608650044589,-0.41851489357247,0.0,0.0,0.41851489357247,-0.0011825478862381,0.81756595640247,0.8163834085162319,2,0,1,0,2,0,2,0,3,5,6.631,4,4,8.17
119,2,07b4f9ea-a9a7-403d-8250-3a53b1ebdb01,26,0,3,24,1,3,0,1,26,24,-5.457972164095185,3.049271669048502,-0.3318251983778528,1.4272333614643051,2.6741269007484734,-0.41851489357247,0.0,0.0,0.41851489357247,3.3854949035353,3.8080730869621,7.1935679904974,2,0,6,0,1,0,5,0,8,4,10.64,6,4,9.77
120,2,65f7b6d2-b48b-4da8-9f76-e9008e3ec538,26,0,3,25,1,3,0,1,26,25,-13.190691623268686,3.864798059206261,-0.0388665247828829,2.733703406908362,2.7316696569595305,-0.41851489357247,0.0,0.0,0.41851489357247,3.3904574569557,4.4119663298762,7.8024237868319,2,0,6,0,2,0,5,0,8,4,10.64,7,4,10.34
121,2,1ea985e3-8c96-4818-a693-69b9e0e9a443,26,0,3,30,1,3,0,1,26,30,0.0514473565622508,0.007234717656598,0.0010668431623649,-0.0054566952232199,-0.0046289807170148,-0.41851489357247,0.0,0.0,0.41851489357247,3.3861702608413,0.0030774531794053,3.3892477140207053,2,0,6,0,2,0,1,0,8,4,10.64,12,4,9.395
122,2,d38da778-beff-42e0-83f0-92fc7c8cdc8b,26,0,3,43,1,3,0,1,26,43,-16.279015727596054,5.184657132992591,0.3026189712958025,4.049060443443151,3.22400385704589,-0.41851489357247,0.0,0.0,0.41851489357247,3.3806092122582,2.299468050771,5.6800772630292,2,0,6,0,2,0,5,0,8,4,10.64,7,5,8.94
123,2,9f1dbb0d-00fb-4c2c-80e5-c5f8aeb03e5f,26,0,3,48,1,3,0,1,26,48,0.0424197307992661,0.0058495192436746,0.0005230622423383,-0.0045314283580459,-0.0036618899913373,-0.41851489357247,0.0,0.0,0.41851489357247,3.3872925109242,0.0041128086230087,3.3914053195472085,2,0,6,0,2,0,1,0,8,4,10.64,12,5,8.995
124,2,8f0cdce3-e5d8-4782-bbc3-e1297e37f915,27,0,3,24,1,3,0,1,27,24,-9.738823934108778,4.800274312977364,-0.2704241803795089,3.1130004830073013,3.643999483437489,-0.41851489357247,0.0,0.0,0.41851489357247,2.104734674912,3.7975335835792,5.9022682584912,2,0,7,0,1,0,5,0,9,4,10.86,6,4,9.77
125,2,4a978292-6094-4212-9502-1bc0bd79460a,27,0,3,41,1,3,0,1,27,41,-0.6131873301670783,1.877873775401306,0.2749196304923185,-1.830703910770799,-0.3152020053845213,-0.41851489357247,0.0,0.0,0.41851489357247,2.0612513528666,1.0326342839672,3.0938856368338,2,0,7,0,1,0,4,0,9,4,10.86,5,5,8.34
126,2,a64470d6-f1ee-4516-9d05-6e0beae1e775,27,0,3,45,1,3,0,1,27,45,0.2655637486758838,0.1320736044544345,0.0150055029106636,-0.1034112597523755,-0.0807736543212649,-0.41851489357247,0.0,0.0,0.41851489357247,2.1022817060688,-0.023576347343611,2.078705358725189,2,0,7,0,1,0,8,0,9,4,10.86,9,5,9.259
127,2,49ddd12a-bf7f-4775-84ec-905bc3ce0b6c,27,0,3,48,1,3,0,1,27,48,0.0117739176790897,0.0020228105354406,0.0003045026227309,-0.0017153096790543,-0.0010279850777039,-0.41851489357247,0.0,0.0,0.41851489357247,2.1097717916979,0.0014962673847183,2.1112680590826183,2,0,7,0,2,0,1,0,9,4,10.86,12,5,8.995
128,2,7a585c28-f31d-4b0e-b439-bb50309e0d21,28,0,3,22,1,3,0,1,28,22,1.4225075766986055,1.0865851969820162,0.2848329802904381,-1.029109059990653,-0.2011768035447138,-0.41851489357247,0.0,0.0,0.41851489357247,0.88365462765358,0.6844864374115,1.56814106506508,2,0,8,0,2,0,2,0,10,4,11.13,4,4,8.17
129,2,a50de9fd-aebc-4b4e-94de-d913903a014d,28,0,3,23,1,3,0,1,28,23,-5.600010626895589,1.753592296087779,0.6579818747643322,0.4444611116927395,1.56352170230313,-0.41851489357247,0.0,0.0,0.41851489357247,0.87205119569708,2.6116719607105,3.48372315640758,2,0,8,0,2,0,3,0,10,4,11.13,5,4,9.062999999999999
130,2,38050df5-34c0-4812-85e9-07d04ac03ed5,28,0,3,24,1,3,0,1,28,24,-7.228949223205455,4.5037639739688045,0.2209262238184139,3.54711498313607,2.766415882194905,-0.41851489357247,0.0,0.0,0.41851489357247,0.90190135412065,3.7951291030217,4.69703045714235,2,0,8,0,1,0,5,0,10,4,11.13,6,4,9.77
131,2,5c9ded40-5667-491a-bf52-41f8c961404a,28,0,3,41,1,3,0,1,28,41,-4.709038205792254,0.91793115547697,0.4412666108559047,-0.3993579787075226,0.6988523371798014,-0.41851489357247,0.0,0.0,0.41851489357247,0.85078027948012,0.99796467261518,1.8487449520953,2,0,8,0,1,0,4,0,10,4,11.13,5,5,8.34
132,2,8d56f541-c85c-4ccf-b49e-53f42ce5e002,28,0,3,43,1,3,0,1,28,43,-17.938159953238163,6.657285351436784,0.4613175509170539,5.446072318617599,3.800911820610655,-0.41851489357247,0.0,0.0,0.41851489357247,0.89612611707331,2.2974852812654,3.1936113983387098,2,0,8,0,2,0,5,0,10,4,11.13,7,5,8.94
133,2,61088eba-1956-4d23-a91d-d0605e1c5a32,28,0,3,47,1,3,0,1,28,47,0.005536524170565,0.004903808834374,-0.0001549039201064,-0.0043056294384531,-0.0023419865495656,-0.41851489357247,0.0,0.0,0.41851489357247,0.893987927044,0.0036697893500417,0.8976577163940417,2,0,8,0,1,0,1,0,10,4,11.13,11,5,11.05
134,2,e8c703ee-4547-48e8-9d11-ce581a72d11a,28,0,3,48,1,3,0,1,28,48,0.0008979376622019,0.0004564558251599,2.669460126333403e-05,0.0003591709129912,0.0002804203520553,-0.41851489357247,0.0,0.0,0.41851489357247,0.90858626478875,-0.0005102471774467,0.9080760176113032,2,0,8,0,2,0,1,0,10,4,11.13,12,5,8.995
135,2,af6ba7a7-88b4-4c62-974c-fd82542df9c7,28,0,3,46,1,3,0,1,28,46,0.0423731056088154,0.0396200030107425,0.0006794931831976,-0.0246471110939165,-0.0310129463661448,-0.41851489357247,0.0,0.0,0.41851489357247,0.90569748659897,0.021068984461754,0.926766471060724,2,0,8,0,0,0,1,0,10,4,11.13,10,5,9.402000000000001
136,2,6fc6bc6f-7ebc-4a02-b588-218b76793ee4,30,0,3,22,1,3,0,1,30,22,0.0090839219364728,0.0013484262962328,0.0007438102173495,-0.001012752722997,-0.0004892154525367,-0.41851489357247,0.0,0.0,0.41851489357247,0.001821462015303,0.7138703615914,0.715691823606703,2,0,1,0,2,0,2,0,12,4,9.395,4,4,8.17
137,2,9feacaa8-11cc-4862-8748-ba795b8c7d03,30,0,3,23,1,3,0,1,30,23,0.056057152862119,0.0080014926363671,0.006436028382188,-0.0047528953912729,-0.0001068104541912,-0.41851489357247,0.0,0.0,0.41851489357247,0.0078885659753993,2.6221853206953,2.6300738866706994,2,0,1,0,2,0,3,0,12,4,9.395,5,4,9.062999999999999
138,2,bec25aef-786b-42e7-9089-27c1b1b0b524,30,0,3,28,1,3,0,1,30,28,0.0018703891162911,0.0003012957893019,0.0001592078479708,-0.0002548360149567,2.214992723621701e-05,-0.41851489357247,0.0,0.0,0.41851489357247,-0.0014192599072604,0.9036029375988,0.9021836776915396,2,0,1,0,2,0,8,0,12,4,9.395,10,4,11.13
139,2,f1268615-0d6f-40f8-aa35-befdf3c821f7,30,0,3,29,1,3,0,1,30,29,1.445977378203568e-21,5.2249358465637356e-21,1.6005679631453548e-22,4.1717191479210325e-21,3.141830003919569e-21,-0.41851489357247,0.0,0.0,0.41851489357247,-6.6553873523389e-11,-1.8243184740641e-11,-8.479705826403e-11,2,0,1,0,1,0,1,0,12,4,9.395,11,4,10.96
140,2,e8d48ad9-8fa3-4cc0-ae69-d564067c817c,30,0,3,43,1,3,0,1,30,43,0.19655226134127,0.0410910974289257,-0.0004725129191095,-0.03186370683037,-0.0259414572929698,-0.41851489357247,0.0,0.0,0.41851489357247,0.0085218039384261,2.3013104569083,2.309832260846726,2,0,1,0,2,0,5,0,12,4,9.395,7,5,8.94
141,2,b458a360-86c7-459a-b4a7-a1f19fedb648,26,0,3,28,1,3,0,1,26,28,-8.536983621187469,1.7578831125712335,-0.0294278522382342,1.6716788739601185,0.542933496232461,-0.41851489357247,0.0,0.0,0.41851489357247,3.3858771651192,0.89907328120255,4.28495044632175,2,0,6,0,2,0,8,0,8,4,10.64,10,4,11.13
142,2,9d067aac-6f3b-4569-90b3-7d882169d694,26,0,3,40,1,3,0,1,26,40,0.1638145198400582,0.0466455570973291,-0.0015492740148657,-0.0385391708303788,-0.0262324238044053,-0.41851489357247,0.0,0.0,0.41851489357247,3.3578219102029,0.017512834934083,3.3753347451369837,2,0,6,0,2,0,2,0,8,4,10.64,4,5,7.808
143,2,3613f544-1303-4721-be13-4b4403c76bf0,27,0,3,21,1,3,0,1,27,21,0.0626533290428377,0.0113186911572863,-0.0021450035533455,-0.0087585151213349,-0.0068410629393036,-0.41851489357247,0.0,0.0,0.41851489357247,2.1046252275808,0.0086552644392114,2.1132804920200114,2,0,7,0,2,0,1,0,9,4,10.86,3,4,7.042000000000001
144,2,4e256a1f-0b35-4a28-bc77-95344da882b7,27,0,3,23,1,3,0,1,27,23,-0.3410113431813277,1.4328155596301988,0.3703066503128549,-1.0002132903847316,0.9567689305105084,-0.41851489357247,0.0,0.0,0.41851489357247,2.084716525446,2.6164695192503,4.7011860446963,2,0,7,0,2,0,3,0,9,4,10.86,5,4,9.062999999999999
145,2,c4f34e56-eac5-40cf-bdf0-33e41cc0ad3e,27,0,3,40,1,3,0,1,27,40,0.1754327398849159,0.0500525753911825,-0.0042999799326119,-0.0404122812990931,-0.0292167417086867,-0.41851489357247,0.0,0.0,0.41851489357247,2.0878170899312,0.016191906624065,2.1040089965552653,2,0,7,0,2,0,2,0,9,4,10.86,4,5,7.808
146,2,d7c52db5-9607-4753-8e95-a19d871f0147,27,0,3,42,1,3,0,1,27,42,-13.193209039503254,3.5154393862795303,1.021989222816144,1.5461559862239478,2.987181576890984,-0.41851489357247,0.0,0.0,0.41851489357247,2.0970689506389,2.5505659104294,4.6476348610683,2,0,7,0,1,0,5,0,9,4,10.86,6,5,8.71
147,2,caf3ff51-8e04-4105-bdea-f4833a8b0373,27,0,3,43,1,3,0,1,27,43,-20.34960135176973,6.955399901615914,0.4407052725991335,5.480468105363073,4.260027699463945,-0.41851489357247,0.0,0.0,0.41851489357247,2.1058926864853,2.3136374656373,4.419530152122601,2,0,7,0,2,0,5,0,9,4,10.86,7,5,8.94
