   PK  Created    Process label                Process State     Process status
-----  ---------  ---------------------------  ----------------  -----------------------------------------
56482  7h ago     parse_Jij                    ⏹ Finished [0]
56486  7h ago     create_out_dict_node         ⏹ Finished [0]
56489  7h ago     parse_Jij                    ⏹ Finished [0]
56493  7h ago     create_out_dict_node         ⏹ Finished [0]
56497  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56500  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56504  6h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56507  6h ago     create_out_dict_node         ⏹ Finished [0]
56510  6h ago     KkrimpCalculation            ⏹ Finished [0]
56514  6h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56517  6h ago     create_out_dict_node         ⏹ Finished [0]
56520  6h ago     KkrimpCalculation            ⏹ Finished [0]
56524  6h ago     parse_Jij                    ⏹ Finished [0]
56528  6h ago     create_out_dict_node         ⏹ Finished [0]
56532  6h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56535  6h ago     create_out_dict_node         ⏹ Finished [0]
56538  6h ago     KkrimpCalculation            ⏹ Finished [0]
56542  5h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56545  5h ago     create_out_dict_node         ⏹ Finished [0]
56548  5h ago     KkrimpCalculation            ⏹ Finished [0]
56551  5h ago     parse_Jij                    ⏹ Finished [0]
56555  5h ago     create_out_dict_node         ⏹ Finished [0]
56560  5h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56563  5h ago     create_out_dict_node         ⏹ Finished [0]
56566  5h ago     KkrimpCalculation            ⏹ Finished [0]
56571  5h ago     parse_Jij                    ⏹ Finished [0]
56575  5h ago     create_out_dict_node         ⏹ Finished [0]
56578  5h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56581  5h ago     create_out_dict_node         ⏹ Finished [0]
56584  5h ago     KkrimpCalculation            ⏹ Finished [0]
56588  5h ago     parse_Jij                    ⏹ Finished [0]
56592  5h ago     create_out_dict_node         ⏹ Finished [0]
56596  5h ago     parse_Jij                    ⏹ Finished [0]
56600  5h ago     create_out_dict_node         ⏹ Finished [0]
56604  5h ago     parse_Jij                    ⏹ Finished [0]
56608  5h ago     create_out_dict_node         ⏹ Finished [0]
56612  4h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56616  4h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56620  4h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56624  1h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56626  1h ago     KkrimpCalculation            ⏵ Waiting         Monitoring scheduler: job state RUNNING
56630  1h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56633  1h ago     KkrimpCalculation            ⏹ Finished [0]
56637  1h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56639  1h ago     KkrimpCalculation            ⏵ Waiting         Monitoring scheduler: job state RUNNING
56643  1h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56646  1h ago     create_out_dict_node         ⏹ Finished [0]
56649  1h ago     KkrimpCalculation            ⏹ Finished [0]
56653  1h ago     parse_Jij                    ⏹ Finished [0]
56657  1h ago     create_out_dict_node         ⏹ Finished [0]

Total results: 1853

Info: last time an entry changed state: 1h ago (at 10:07:26 on 2021-04-02)
